date,bm20_level,bm20_chg_pct,sentiment_value,sentiment_label,kimchi_pct,usdkrw,k_share_percent,btc_funding_bin,eth_funding_bin,btc_funding_byb,eth_funding_byb,btc_dominance
2025-09-23,939.2175,-0.7153,43.0,Fear,,,,,,,,
2025-09-24,944.2358,0.5343,44.0,Fear,,,,,,,,
2025-09-25,895.692,-5.1411,44.0,Fear,,,,,,,,
2025-09-26,916.0053,2.2679,28.0,Fear,,,,,,,,
2025-09-27,913.5964,-0.263,33.0,Fear,,,,,,,,
2025-09-28,933.9302,2.2257,37.0,Fear,,,,,,,,
2025-09-29,945.8622,1.2776,50.0,Neutral,,,,,,,,
2025-09-30,937.0267,-0.9341,50.0,Neutral,,,,,,,,
2025-10-01,974.804,4.0316,49.0,Neutral,,,,,,,,
2025-10-02,1000.6328,2.6496,64.0,Greed,,,,,,,,
2025-10-03,1009.5699,0.8931,63.0,Greed,,,,,,,,
2025-10-04,998.0589,-1.1402,71.0,Greed,,,,,,,,
2025-10-05,1001.645,0.3593,74.0,Greed,,,,,,,,
2025-10-06,1024.8139,2.3131,71.0,Greed,,,,,,,,
2025-10-07,990.3544,-3.3625,70.0,Greed,,,,,,,,
2025-10-08,1005.0109,1.4799,60.0,Greed,,,,,,,,
2025-10-09,984.9268,-1.9984,70.0,Greed,,,,,,,,
2025-10-10,865.9923,-12.0755,64.0,Greed,,,,,,,,
2025-10-11,855.2137,-1.2447,27.0,Fear,,,,,,,,
2025-10-12,917.0282,7.228,24.0,Extreme Fear,,,,,,,,
2025-10-13,932.0478,1.6379,38.0,Fear,,,,,,,,
2025-10-14,906.7272,-2.7167,38.0,Fear,,,,,,,,
2025-10-15,879.0631,-3.051,34.0,Fear,,,,,,,,
2025-10-16,856.8404,-2.528,28.0,Fear,,,,,,,,
2025-10-17,838.4341,-2.1482,22.0,Extreme Fear,,,,,,,,
2025-10-18,849.4901,1.3186,23.0,Extreme Fear,,,,,,,,
2025-10-19,863.5709,1.6576,29.0,Fear,,,,,,,,
2025-10-20,874.0845,1.2175,29.0,Fear,,,,,,,,
2025-10-21,853.5517,-2.3491,34.0,Fear,,,,,,,,
2025-10-22,843.4995,-1.1777,25.0,Extreme Fear,,,,,,,,
2025-10-23,859.68,1.9183,27.0,Fear,,,,,,,,
2025-10-24,871.2562,1.3466,30.0,Fear,,,,,,,,
2025-10-25,878.5659,0.839,37.0,Fear,,,,,,,,
2025-10-26,909.614,3.534,40.0,Fear,,,,,,,,
2025-10-27,901.9897,-0.8382,51.0,Neutral,,,,,,,,
2025-10-28,888.1711,-1.532,50.0,Neutral,,,,,,,,
2025-10-29,877.9501,-1.1508,51.0,Neutral,,,,,,,,
2025-10-30,852.9767,-2.8445,34.0,Fear,,,,,,,,
2025-10-31,863.3346,1.2143,29.0,Fear,,,,,,,,
2025-11-01,868.178,0.561,33.0,Fear,,,,,,,,
2025-11-02,870.4188,0.2581,37.0,Fear,,,,,,,,
2025-11-03,811.1245,-6.8122,42.0,Fear,,,,,,,,
2025-11-04,773.1091,-4.6868,21.0,Extreme Fear,,,,,,,,
2025-11-05,796.1338,2.9782,23.0,Extreme Fear,,,,,,,,
2025-11-06,773.4979,-2.8432,27.0,Fear,,,,,,,,
2025-11-07,809.5268,4.6579,24.0,Extreme Fear,,,,,,,,
2025-11-08,801.6911,-0.9679,20.0,Extreme Fear,,,,,,,,
2025-11-09,822.3185,2.573,22.0,Extreme Fear,,,,,,,,
2025-11-10,832.3031,1.2142,29.0,Fear,,,,,,,,
2025-11-11,800.4591,-3.826,26.0,Fear,,,,,,,,
2025-11-12,792.0098,-1.0556,24.0,Extreme Fear,,,,,,,,
2025-11-13,771.2067,-2.6266,15.0,Extreme Fear,,,,,,,,
2025-11-14,739.4258,-4.1209,16.0,Extreme Fear,,,,,,,,
2025-11-15,750.5629,1.5062,10.0,Extreme Fear,,,,,,,,
2025-11-16,736.7938,-1.8345,10.0,Extreme Fear,,,,,,,,
2025-11-17,720.9938,-2.1444,14.0,Extreme Fear,,,,,,,,
2025-11-18,736.9298,2.2103,11.0,Extreme Fear,,,,,,,,
2025-11-19,718.4263,-2.5109,15.0,Extreme Fear,,,,,,,,
2025-11-20,683.3467,-4.8828,11.0,Extreme Fear,,,,,,,,
2025-11-21,666.8091,-2.4201,14.0,Extreme Fear,,,,,,,,
2025-11-22,664.0101,-0.4198,11.0,Extreme Fear,,,,,,,,
2025-11-23,677.6071,2.0477,13.0,Extreme Fear,,,,,,,,
2025-11-24,700.8459,3.4295,19.0,Extreme Fear,,,,,,,,
2025-11-25,699.9641,-0.1258,20.0,Extreme Fear,,,,,,,,
2025-11-26,718.4332,2.6386,15.0,Extreme Fear,,,,,,,,
2025-11-27,717.9224,-0.0711,22.0,Extreme Fear,,,,,,,,
2025-11-28,714.7908,-0.4362,25.0,Extreme Fear,,,,,,,,
2025-11-29,709.5021,-0.7399,28.0,Fear,,,,,,,,
2025-11-30,703.8352,-0.7987,28.0,Fear,,,,,,,,
2025-12-01,668.6618,-4.9974,24.0,Extreme Fear,,,,,,,,
2025-12-02,711.5483,6.4138,23.0,Extreme Fear,,,,,,,,
2025-12-03,739.7634,3.9653,28.0,Fear,,,,,,,,
2025-12-04,725.0696,-1.9863,26.0,Fear,,,,,,,,
2025-12-05,700.2991,-3.4163,28.0,Fear,,,,,,,,
2025-12-06,702.5776,0.3254,23.0,Extreme Fear,,,,,,,,
2025-12-07,705.6216,0.4333,20.0,Extreme Fear,,,,,,,,
2025-12-08,714.0834,1.1992,20.0,Extreme Fear,,,,,,,,
2025-12-09,735.37,2.981,22.0,Extreme Fear,,,,,,,,
2025-12-10,729.0311,-0.862,26.0,Fear,,,,,,,,
2025-12-11,722.2718,-0.9272,29.0,Fear,,,,,,,,
2025-12-12,702.2567,-2.7711,29.0,Fear,,,,,,,,
2025-12-13,706.4255,0.5936,23.0,Extreme Fear,,,,,,,,
2025-12-14,690.8134,-2.21,21.0,Extreme Fear,,,,,,,,
2025-12-15,673.6551,-2.4838,16.0,Extreme Fear,,,,,,,,
2025-12-16,679.8738,0.9231,11.0,Extreme Fear,,,,,,,,
2025-12-17,658.5144,-3.1417,16.0,Extreme Fear,,,,,,,,
2025-12-18,647.7943,-1.6279,17.0,Extreme Fear,,,,,,,,
2025-12-19,678.507,4.7411,16.0,Extreme Fear,,,,,,,,
2025-12-20,675.8284,-0.3948,20.0,Extreme Fear,,,,,,,,
2025-12-21,676.6666,0.124,20.0,Extreme Fear,,,,,,,,
2025-12-22,677.8919,0.1811,25.0,Extreme Fear,,,,,,,,
2025-12-23,668.9153,-1.3242,24.0,Extreme Fear,,,,,,,,
2025-12-24,667.3514,-0.2338,24.0,Extreme Fear,,,,,,,,
2025-12-25,660.8037,-0.9811,23.0,Extreme Fear,,,,,,,,
2025-12-26,666.1278,0.8057,20.0,Extreme Fear,,,,,,,,
2025-12-27,675.7926,1.4509,23.0,Extreme Fear,,,,,,,,
2025-12-28,675.6493,-0.0212,24.0,Extreme Fear,,,,,,,,
2025-12-29,669.1602,-0.9604,24.0,Extreme Fear,,,,,,,,
2025-12-30,675.5629,0.9568,23.0,Extreme Fear,,,,,,,,
2025-12-31,668.1891,-1.0915,21.0,Extreme Fear,,,,,,,,
2026-01-01,680.59,1.8559,20.0,Extreme Fear,,,,,,,,
2026-01-02,705.181,3.6132,28.0,Fear,,,,,,,,
2026-01-03,710.6228,0.7717,29.0,Fear,,,,,,,,
2026-01-04,721.1485,1.4812,25.0,Extreme Fear,,,,,,,,
2026-01-05,743.6899,3.1258,26.0,Fear,,,,,,,,
2026-01-06,746.7565,0.4123,44.0,Fear,,,,,,,,
2026-01-07,725.1138,-2.8982,42.0,Fear,,,,,,,,
2026-01-08,717.7019,-1.0222,28.0,Fear,,,,,,,,
2026-01-09,712.6782,-0.7,27.0,Fear,,,,,,,,
2026-01-10,711.4939,-0.1662,25.0,Extreme Fear,,,,,,,,
2026-01-11,711.9229,0.0603,29.0,Fear,,,,,,,,
2026-01-12,707.8462,-0.5726,27.0,Fear,,,,,,,,
2026-01-13,746.0949,5.4035,26.0,Fear,,,,,,,,
2026-01-14,749.6444,0.4757,48.0,Neutral,,,,,,,,
2026-01-15,732.9615,-2.2254,61.0,Greed,,,,,,,,
2026-01-16,735.3001,0.3191,49.0,Neutral,,,,,,,,
2026-01-17,734.3424,-0.1302,50.0,Neutral,,,,,,,,
2026-01-18,719.4673,-2.0256,49.0,Neutral,,,,,,,,
2026-01-19,706.282,-1.8326,44.0,Fear,,,,,,,,
2026-01-20,670.8287,-5.0197,32.0,Fear,,,,,,,,
2026-01-21,681.4129,1.5778,24.0,Extreme Fear,,,,,,,,
2026-01-22,678.8434,-0.3771,20.0,Extreme Fear,,,,,,,,
2026-01-23,679.5125,0.0986,24.0,Extreme Fear,,,,,,,,
2026-01-24,677.9105,-0.2358,25.0,Extreme Fear,,,,,,,,
2026-01-25,655.5024,-3.3055,25.0,Extreme Fear,0.0099,,,,,,,
2026-01-26,673.1018,2.6849,20.0,Extreme Fear,0.0476,,,,,,,
2026-01-27,686.722,2.0235,29.0,Fear,0.0128,,,,,,,
2026-01-28,686.6191,-0.015,29.0,Fear,0.06,,,,,,,
2026-01-29,649.7075,-5.3758,26.0,Fear,-0.0493,,,,,,,
2026-01-30,638.4214,-1.7371,16.0,Extreme Fear,0.064,,,,,,,
2026-01-31,595.9446,-6.6534,20.0,Extreme Fear,0.0487,,,,,,,
2026-02-01,577.786,-3.047,14.0,Extreme Fear,0.0283,,,,,,,
2026-02-02,591.5378,2.3801,14.0,Extreme Fear,-0.0347,,,,,,,
2026-02-03,574.4891,-2.8821,17.0,Extreme Fear,0.0527,,,,,,,
2026-02-04,559.4553,-2.6169,14.0,Extreme Fear,-0.0113,,,,,,,
2026-02-05,485.9627,-13.1365,12.0,Extreme Fear,-0.0607,,,,,,,
2026-02-06,540.1071,11.1417,9.0,Extreme Fear,0.503,,,,,,,
2026-02-07,536.7883,-0.6145,6.0,Extreme Fear,2.36,,,,,,,
2026-02-08,538.0098,0.2276,7.0,Extreme Fear,2.1513,,,,,,,
2026-02-09,537.2154,-0.1477,14.0,Extreme Fear,2.576,,,,,,,
2026-02-10,523.9759,-2.4645,9.0,Extreme Fear,2.054,,,,,,,
2026-02-11,511.6032,-2.3613,11.0,Extreme Fear,2.154,,,,,,,
2026-02-12,513.7689,0.4233,5.0,Extreme Fear,1.7633,1450.0,3.15,,,,,
2026-02-13,533.7172,3.8827,9.0,Extreme Fear,1.2227,1450.0,2.76,,,,,
2026-02-14,549.9242,3.0366,9.0,Extreme Fear,1.1323,1450.0,3.41,,,,,
2026-02-15,534.3864,-2.8254,8.0,Extreme Fear,1.714,1450.0,3.57,,,,,
2026-02-16,538.0483,0.6853,12.0,Extreme Fear,2.2057,1450.0,2.45,,,,,
2026-02-17,531.3843,-1.2386,10.0,Extreme Fear,2.2883,1442.723237,2.25,,,,,
2026-02-18,519.6053,-2.2167,8.0,Extreme Fear,1.9665,1443.649595,2.49,,,,,
2026-02-19,519.9767,0.0715,9.0,Extreme Fear,2.053,1447.313125,2.42,,,,,
2026-02-20,528.6225,1.6627,7.0,Extreme Fear,1.792,1449.405058,2.42,,,,,
2026-02-21,528.2322,-0.0738,8.0,Extreme Fear,1.5223,1447.738325,3.62,,,,,
2026-02-22,522.1942,-1.1431,9.0,Extreme Fear,1.3943,1447.954091,3.8,,,,,
2026-02-23,500.4193,-4.1699,5.0,Extreme Fear,1.481,1447.06912,2.23,,,,,
2026-02-24,497.656,-0.5522,8.0,Extreme Fear,1.4843,1443.824633,2.69,,,,,
2026-02-25,495.0638,-0.5209,11.0,Extreme Fear,0.6582,1442.396605,2.56,,,,,
2026-02-26,543.2282,9.7289,11.0,Extreme Fear,-0.6597,1427.259947,2.53,,,,,
2026-02-27,537.6179,-1.0328,13.0,Extreme Fear,-0.127,1429.096597,2.44,,,,,
2026-02-28,520.6997,-3.1469,11.0,Extreme Fear,0.8873,1440.098904,2.92,,,,,
2026-03-01,522.7987,0.4031,14.0,Extreme Fear,0.1837,1441.078843,2.35,,,,,
2026-03-02,515.4415,-1.4073,10.0,Extreme Fear,0.952,1442.790805,1.95,,,,,
2026-03-03,535.2172,3.8367,14.0,Extreme Fear,0.9053,1459.333782,1.88,,,,,
2026-03-04,529.3044,-1.1047,10.0,Extreme Fear,1.0363,1477.311478,1.87,,,,,
2026-03-05,565.4428,6.8275,22.0,Extreme Fear,0.545,1464.350327,1.95,,,,,
2026-03-06,553.1516,-2.1737,18.0,Extreme Fear,1.2777,1476.828513,2.03,,,,,
2026-03-07,534.3372,-3.4013,12.0,Extreme Fear,1.8757,1483.739519,2.46,,,,,
2026-03-08,529.0766,-0.9845,12.0,Extreme Fear,1.99,1483.374038,2.06,,,,,
2026-03-09,529.8983,0.1553,8.0,Extreme Fear,1.3758,1483.802714,1.41,,,,,
2026-03-10,550.5892,3.9047,13.0,Extreme Fear,-1.2082,1477.004645,1.61,,,,,
2026-03-11,562.0462,2.0809,15.0,Extreme Fear,-0.1163,1472.817041,1.59,,,,,
2026-03-12,569.5621,1.3372,18.0,Extreme Fear,0.1767,1475.661968,1.53,,,,,
2026-03-13,571.4136,0.3251,15.0,Extreme Fear,-0.3537,1484.646873,1.87,,,,,
2026-03-14,576.4047,0.8735,16.0,Extreme Fear,1.7083,1496.539707,2.48,,,,,
2026-03-15,573.0852,-0.5759,15.0,Extreme Fear,1.7497,1495.240466,2.6,,,,,
2026-03-16,574.7672,0.2935,23.0,Extreme Fear,-0.408,1497.48103,2.14,,,,,
2026-03-17,596.8386,3.8401,28.0,Fear,-0.5913,1491.163045,2.59,,,,,
2026-03-18,591.8537,-0.8352,26.0,Fear,-0.0477,1487.64229,2.2,,,,,
2026-03-19,567.6237,-4.0939,23.0,Extreme Fear,0.9413,1499.114265,1.62,,,,,
2026-03-20,556.302,-1.9946,11.0,Extreme Fear,0.3927,1493.868581,1.56,,,,,
2026-03-21,555.9274,-0.0673,12.0,Extreme Fear,3.274,1501.075332,2.12,,,,,
2026-03-22,554.827,-0.1979,10.0,Extreme Fear,3.5063,1500.843018,1.9,,,,,
2026-03-23,549.5715,-0.9472,8.0,Extreme Fear,1.068,1501.222192,1.62,,,,,
2026-03-24,569.631,3.65,11.0,Extreme Fear,0.6047,1488.075435,1.81,,,,,
2026-03-25,569.2479,-0.0673,,,3.319,1488.075435,1.75,,,,,
2026-03-26,572.6765,0.6023,10.0,Extreme Fear,-0.1093,1500.1,,,,,,
2026-03-27,552.4127,-3.5384,13.0,Extreme Fear,0.4207,1507.17,,,,,,
2026-03-28,535.1825,-3.1191,12.0,Extreme Fear,0.7147,1509.1,,,,,,
2026-03-29,541.3579,1.1539,9.0,Extreme Fear,0.505,1509.1,,,,,,
2026-03-30,539.6002,-0.3247,8.0,Extreme Fear,0.5105,1508.35,,,,,,
2026-03-31,544.4568,0.9,11.0,Extreme Fear,0.838,1511.97,,,,,,
2026-04-01,554.7514,1.8908,8.0,Extreme Fear,-0.913,1523.37,,,,,,
2026-04-02,558.658,0.7042,12.0,Extreme Fear,0.8147,1508.23,,,,,,
2026-04-03,546.0243,-2.2614,9.0,Extreme Fear,0.172,1515.83,,,,,,
2026-04-04,547.8476,0.3339,11.0,Extreme Fear,0.453,1510.5,,,,,,
2026-04-05,549.6529,0.3295,12.0,Extreme Fear,0.572,1509.83,,,,,,
2026-04-06,570.3734,3.7697,13.0,Extreme Fear,0.1046,1502.49,,,,,,58.43
2026-04-07,551.7484,-1.9096,11.0,Extreme Fear,0.3636,1496.98,,,,,,58.52
2026-04-08,577.3062,4.6011,17.0,Extreme Fear,0.0101,1484.54,,,,,,58.67
2026-04-09,586.6454,-1.9595,14.0,Extreme Fear,0.6847,1479.64,,,,,,58.96
2026-04-10,606.9294,0.4416,16.0,Extreme Fear,0.3544,1485.88,,,,,,58.96
2026-04-11,623.002,1.4849,15.0,Extreme Fear,0.3209,1482.7,,,,,,59.12
2026-04-12,618.1957,-1.2686,16.0,Extreme Fear,0.6312,1482.7,,,,,,58.96
2026-04-13,597.5578,-0.6977,12.0,Extreme Fear,0.4183,1486.56,,,,,,58.72
2026-04-14,679.2232,5.2299,21.0,Extreme Fear,0.3421,1473.22,,,,,,59.09
2026-04-15,685.4474,-1.3552,23.0,Extreme Fear,0.5033,1475.88,,,,,,59.17
2026-04-16,704.6235,1.4346,23.0,Extreme Fear,0.2638,1474.57,,,,,,59.09
2026-04-17,724.8975,1.4851,21.0,Extreme Fear,-0.1905,1480.0,,,,,,59.12
2026-04-18,754.3824,1.8937,26.0,Fear,0.9221,1465.68,,,,,,59.15
2026-04-19,716.9563,-2.5146,27.0,Fear,1.4276,1465.68,,,,,,59.36
2026-04-20,703.7591,-0.0729,29.0,Fear,0.6339,1476.38,,,,,,59.37
2026-04-21,738.2293,1.6031,33.0,Fear,0.4327,1471.68,,,,,,59.66
2026-04-22,775.3281,1.8719,32.0,Fear,-0.1002,1477.77,,,,,,59.75
2026-04-23,784.2033,-1.5437,46.0,Fear,0.4903,1481.39,,,,,,60.03
2026-04-24,777.1567,0.2234,39.0,Fear,0.6325,1482.64,,,,,,60.0
